2022-01-21 17:53:07.675 | INFO     | project.utils.scan:__synchronous_way:476 - Using synchronous scan
10/06/2021  02:52 PM           716,608 upshared.dll
01/15/2022  06:42 PM           815,104 uReFS.dll
12/07/2019  10:08 AM           568,320 uReFSv1.dll
12/07/2019  10:09 AM            32,768 ureg.dll
12/07/2019  10:09 AM           236,032 url.dll
12/24/2021  04:28 PM         1,945,600 urlmon.dll
12/07/2019  10:08 AM            41,472 UsbCApi.dll
12/07/2019  10:08 AM           119,808 usbceip.dll
10/06/2021  02:52 PM           931,328 usbmon.dll
12/07/2019  10:08 AM            14,336 usbperf.dll
12/07/2019  10:08 AM            49,152 UsbPmApi.dll
10/06/2021  02:53 PM            78,336 UsbSettingsHandlers.dll
10/06/2021  02:52 PM            55,808 UsbTask.dll
12/07/2019  10:08 AM            93,696 usbui.dll
10/06/2021  02:52 PM         1,708,056 user32.dll
10/06/2021  02:52 PM            48,032 UserAccountBroker.exe
10/06/2021  02:52 PM           128,000 UserAccountControlSettings.dll
12/07/2019  10:08 AM           102,400 UserAccountControlSettings.exe
10/06/2021  02:52 PM           201,216 useractivitybroker.dll
01/15/2022  06:42 PM           782,336 usercpl.dll
12/07/2019  10:08 AM             8,192 UserDataAccessRes.dll
10/06/2021  02:52 PM           455,680 UserDataAccountApis.dll
12/07/2019  10:08 AM            44,544 UserDataLanguageUtil.dll
10/06/2021  02:52 PM            64,512 UserDataPlatformHelperUtil.dll
10/06/2021  02:52 PM         1,554,944 UserDataService.dll
10/06/2021  02:52 PM           122,368 UserDataTimeUtil.dll
12/07/2019  10:08 AM            46,592 UserDataTypeHelperUtil.dll
10/06/2021  02:52 PM           221,184 UserDeviceRegistration.dll
10/06/2021  02:52 PM           354,304 UserDeviceRegistration.Ngc.dll
10/06/2021  02:52 PM           176,656 userenv.dll
12/07/2019  10:08 AM            34,816 userinit.exe
12/07/2019  10:08 AM            21,504 userinitext.dll
10/06/2021  02:52 PM            61,440 UserLanguageProfileCallback.dll
01/15/2022  06:42 PM         1,487,360 usermgr.dll
10/06/2021  02:52 PM            81,088 usermgrcli.dll
10/06/2021  02:52 PM           324,096 UserMgrProxy.dll
12/07/2019  10:08 AM            31,232 usk.rs
12/24/2021  04:28 PM           139,776 usoapi.dll
10/06/2021  02:52 PM            90,624 UsoClient.exe
12/07/2019  10:08 AM            39,424 usocoreps.dll
12/24/2021  04:28 PM         1,413,632 usocoreworker.exe
12/24/2021  04:28 PM           569,856 usosvc.dll
10/06/2021  02:52 PM            79,360 usp10.dll
12/07/2019  10:08 AM            51,712 ustprov.dll
12/24/2021  04:28 PM           132,096 UtcDecoderHost.exe
12/07/2019  10:08 AM            32,256 UtcManaged.dll
12/24/2021  04:28 PM           105,984 utcutil.dll
12/07/2019  10:08 AM            48,056 utildll.dll
10/06/2021  02:52 PM           126,464 Utilman.exe
10/06/2021  02:52 PM           173,056 uudf.dll
10/06/2021  02:52 PM           139,264 UvcModel.dll
10/06/2021  02:54 PM           203,264 uwfcfgmgmt.dll
10/06/2021  02:54 PM           158,208 uwfcsp.dll
10/06/2021  02:54 PM            40,960 uwfservicingapi.dll
10/06/2021  02:52 PM           123,904 UXInit.dll
10/06/2021  02:53 PM           181,048 uxlib.dll
12/07/2019  10:09 AM            11,576 uxlibres.dll
10/06/2021  02:52 PM           629,248 uxtheme.dll
10/06/2021  02:52 PM           382,720 vac.dll
10/06/2021  02:53 PM           339,968 VAN.dll
10/06/2021  02:53 PM           366,080 Vault.dll
10/06/2021  02:52 PM           148,480 VaultCDS.dll
10/06/2021  02:52 PM           321,536 vaultcli.dll
12/07/2019  10:08 AM            30,720 VaultCmd.exe
10/06/2021  02:52 PM           119,808 VaultRoaming.dll
10/06/2021  02:52 PM           371,200 vaultsvc.dll
10/06/2021  02:53 PM           170,496 VBICodec.ax
12/07/2019  10:09 AM            47,616 vbisurf.ax
10/06/2021  02:53 PM           142,336 vbsapi.dll
10/06/2021  02:53 PM           622,592 vbscript.dll
10/06/2021  02:53 PM            84,480 vbssysprep.dll
06/16/2020  10:00 AM           401,704 vcamp140.dll
10/06/2021  02:52 PM           188,416 VCardParser.dll
06/16/2020  10:00 AM           337,696 vccorlib140.dll
06/16/2020  10:00 AM           184,616 vcomp140.dll
06/16/2020  10:00 AM           101,672 vcruntime140.dll
06/16/2020  10:00 AM            44,328 vcruntime140_1.dll
12/07/2019  10:10 AM            87,296 vcruntime140_clr0400.dll
10/06/2021  02:52 PM           739,840 vds.exe
10/06/2021  02:52 PM           256,000 vdsbas.dll
10/06/2021  02:53 PM           603,648 vdsdyn.dll
10/06/2021  02:52 PM            27,136 vdsldr.exe
10/06/2021  02:52 PM           135,168 vdsutil.dll
10/06/2021  02:52 PM            60,928 vdsvd.dll
10/06/2021  02:52 PM           109,056 vds_ps.dll
12/07/2019  10:09 AM            13,824 verclsid.exe
12/07/2019  10:09 AM           395,584 verifier.dll
12/07/2019  10:08 AM           177,976 verifier.exe
12/07/2019  10:08 AM           203,264 verifiergui.exe
10/06/2021  02:53 PM            31,496 version.dll
01/15/2022  06:42 PM           173,152 vertdll.dll
10/06/2021  02:52 PM           146,944 vfuprov.dll
12/07/2019  10:09 AM            70,656 vfwwdm32.dll
12/07/2019  10:08 AM            37,376 VhfUm.dll
10/06/2021  02:53 PM            95,552 vid.dll
12/07/2019  10:09 AM            34,304 vidcap.ax
10/06/2021  02:53 PM           223,232 VideoHandlers.dll
10/06/2021  02:54 PM           114,160 VIDRESZR.DLL
10/06/2021  02:52 PM            74,040 virtdisk.dll
10/06/2021  02:54 PM            95,744 VirtualMonitorManager.dll
04/16/2021  11:10 AM           186,880 vm3dc003.dll
04/16/2021  11:10 AM           284,160 vm3ddevapi64-debug.dll
04/16/2021  11:10 AM           270,048 vm3ddevapi64-release.dll
04/16/2021  11:10 AM           284,376 vm3ddevapi64-stats.dll
04/16/2021  11:10 AM           184,544 vm3ddevapi64.dll
04/16/2021  11:10 AM        31,131,136 vm3dgl64.dll
04/16/2021  11:10 AM           181,952 vm3dglhelper64.dll
04/16/2021  11:10 AM           584,896 vm3dservice.exe
04/16/2021  11:10 AM           583,360 vm3dum64-debug.dll
04/16/2021  11:10 AM           554,464 vm3dum64-stats.dll
04/16/2021  11:10 AM           494,272 vm3dum64.dll
04/16/2021  11:10 AM           568,000 vm3dum64_10-debug.dll
04/16/2021  11:10 AM           537,576 vm3dum64_10-stats.dll
04/16/2021  11:10 AM           438,248 vm3dum64_10.dll
04/16/2021  11:10 AM           184,296 vm3dum64_loader.dll
12/07/2019  10:09 AM            26,128 VmApplicationHealthMonitorProxy.dll
01/15/2022  06:42 PM            29,448 vmbuspipe.dll
10/06/2021  02:53 PM           219,648 vmdevicehost.dll
04/16/2021  11:07 AM           389,376 vmGuestLib.dll
04/16/2021  11:07 AM            44,800 vmGuestLibJava.dll
04/16/2021  11:04 AM            85,344 vmhgfs.dll
12/07/2019  10:09 AM            62,776 vmictimeprovider.dll
10/06/2021  02:53 PM           458,752 vmrdvcore.dll
04/16/2021  10:50 AM            43,864 VMWSU.DLL
10/06/2021  02:52 PM           132,608 VocabRoamingHandler.dll
10/06/2021  02:52 PM            92,672 VoiceActivationManager.dll
10/06/2021  02:52 PM           151,552 VoipRT.dll
12/24/2021  04:28 PM           697,856 vpnike.dll
12/07/2019  10:09 AM            54,784 vpnikeapi.dll
12/07/2019  10:09 AM            11,264 VpnSohDesktop.dll
10/06/2021  02:52 PM           265,728 VPNv2CSP.dll
12/07/2019  10:10 AM            20,480 VscMgrPS.dll
04/13/2021  12:27 AM            48,224 vsocklib.dll
12/07/2019  10:09 AM           145,920 vssadmin.exe
12/24/2021  04:28 PM         1,674,240 vssapi.dll
10/06/2021  02:52 PM            70,656 vsstrace.dll
12/24/2021  04:28 PM         1,504,768 VSSVC.exe
12/07/2019  10:08 AM            61,952 vss_ps.dll
10/06/2021  02:52 PM           479,744 w32time.dll
12/07/2019  10:08 AM           108,032 w32tm.exe
10/06/2021  02:52 PM            36,352 w32topl.dll
12/24/2021  04:28 PM           161,280 WaaSAssessment.dll
12/24/2021  04:28 PM            93,696 WaaSMedicAgent.exe
12/24/2021  04:28 PM           293,376 WaaSMedicCapsule.dll
12/24/2021  04:28 PM            29,184 WaaSMedicPS.dll
12/24/2021  04:28 PM           430,080 WaaSMedicSvc.dll
12/07/2019  10:09 AM            70,144 WABSyncProvider.dll
12/07/2019  10:09 AM            42,496 waitfor.exe
12/07/2019  10:08 AM            12,800 WalletBackgroundServiceProxy.dll
12/07/2019  10:08 AM           104,960 WalletProxy.dll
10/06/2021  02:54 PM           442,368 WalletService.dll
12/07/2019  10:09 AM            23,552 WallpaperHost.exe
10/06/2021  02:53 PM           265,216 wavemsp.dll
10/06/2021  02:54 PM           329,728 wbadmin.exe
01/16/2022  07:33 PM    <DIR>          wbem
10/06/2021  02:52 PM           568,832 wbemcomn.dll
10/06/2021  02:54 PM         1,585,152 wbengine.exe
12/24/2021  04:28 PM           886,784 wbiosrvc.dll
12/24/2021  04:28 PM            26,112 wci.dll
12/24/2021  04:28 PM           140,800 wcimage.dll
10/06/2021  02:52 PM           156,160 wcmapi.dll
10/06/2021  02:52 PM           259,072 wcmcsp.dll
10/06/2021  02:52 PM           995,840 wcmsvc.dll
12/07/2019  10:49 AM    <DIR>          WCN
10/06/2021  02:52 PM           140,288 WcnApi.dll
10/06/2021  02:52 PM           483,840 wcncsvc.dll
12/07/2019  10:08 AM            39,936 WcnEapAuthProxy.dll
12/07/2019  10:08 AM            37,376 WcnEapPeerProxy.dll
10/06/2021  02:52 PM            49,664 WcnNetsh.dll
10/06/2021  02:52 PM           346,624 wcnwiz.dll
12/24/2021  04:28 PM           295,936 wc_storage.dll
12/07/2019  10:09 AM           739,840 wdc.dll
12/29/2021  02:51 PM    <DIR>          WDI
12/07/2019  10:08 AM           105,472 wdi.dll
10/06/2021  02:52 PM           223,744 wdigest.dll
12/07/2019  10:08 AM           259,584 wdmaud.drv
10/06/2021  02:53 PM           258,880 wdscore.dll
12/07/2019  10:08 AM               614 WdsUnattendTemplate.xml
12/07/2019  10:08 AM             4,608 WEB.rs
10/06/2021  02:52 PM           506,368 webauthn.dll
10/06/2021  02:54 PM           992,768 WebcamUi.dll
12/07/2019  10:09 AM           270,336 webcheck.dll
01/15/2022  06:42 PM           231,936 WebClnt.dll
12/24/2021  04:28 PM           600,064 webio.dll
12/24/2021  04:28 PM         1,234,944 webplatstorageserver.dll
10/06/2021  02:52 PM         2,573,824 WebRuntimeManager.dll
10/06/2021  02:52 PM         1,389,352 webservices.dll
10/06/2021  02:52 PM            47,104 Websocket.dll
10/06/2021  02:53 PM            81,408 wecapi.dll
10/06/2021  02:53 PM           205,312 wecsvc.dll
10/06/2021  02:53 PM           107,008 wecutil.exe
12/07/2019  10:09 AM            28,672 wephostsvc.dll
12/24/2021  04:28 PM           898,664 wer.dll
12/24/2021  04:28 PM           893,952 werconcpl.dll
12/24/2021  04:28 PM           141,312 wercplsupport.dll
12/24/2021  04:28 PM            47,104 werdiagcontroller.dll
10/06/2021  02:52 PM            24,312 WerEnc.dll
12/24/2021  04:28 PM           253,024 weretw.dll
12/24/2021  04:28 PM           582,984 WerFault.exe
12/24/2021  04:28 PM           182,376 WerFaultSecure.exe
12/24/2021  04:28 PM           241,480 wermgr.exe
12/24/2021  04:28 PM           259,584 wersvc.dll
12/24/2021  04:28 PM           263,168 werui.dll
10/06/2021  02:52 PM           403,368 wevtapi.dll
12/07/2019  10:09 AM           102,912 wevtfwd.dll
01/15/2022  06:42 PM         1,886,208 wevtsvc.dll
10/06/2021  02:52 PM           248,320 wevtutil.exe
12/07/2019  10:09 AM           146,944 wextract.exe
12/07/2019  10:08 AM           115,109 WF.msc
10/06/2021  02:52 PM            25,088 wfapigp.dll
10/06/2021  02:52 PM            41,472 wfdprov.dll
12/07/2019  10:08 AM            72,704 WFDSConMgr.dll
10/06/2021  02:52 PM           677,888 WFDSConMgrSvc.dll
10/06/2021  02:53 PM            90,624 WfHC.dll
10/06/2021  02:54 PM           966,656 WFS.exe
10/06/2021  02:54 PM           669,696 WFSR.dll
12/07/2019  10:08 AM            61,752 whealogr.dll
12/07/2019  10:09 AM            43,008 where.exe
12/07/2019  10:09 AM            17,920 whhelper.dll
12/07/2019  10:09 AM            73,728 whoami.exe
10/06/2021  02:53 PM            98,816 wiaacmgr.exe
10/06/2021  02:53 PM           683,520 wiaaut.dll
10/06/2021  02:53 PM           218,624 wiadefui.dll
10/06/2021  02:53 PM           147,456 wiadss.dll
12/07/2019  10:09 AM            11,776 WiaExtensionHost64.dll
10/06/2021  02:53 PM            87,040 wiarpc.dll
10/06/2021  02:53 PM           102,912 wiascanprofiles.dll
10/06/2021  02:53 PM           687,616 wiaservc.dll
10/06/2021  02:53 PM            90,624 wiashext.dll
10/06/2021  02:53 PM            18,944 wiatrace.dll
12/07/2019  10:09 AM            38,912 wiawow64.exe
10/06/2021  02:52 PM           282,624 WiFiCloudStore.dll
10/06/2021  02:52 PM            41,984 WiFiConfigSP.dll
10/06/2021  02:52 PM            45,568 wifidatacapabilityhandler.dll
12/07/2019  10:08 AM           387,072 WiFiDisplay.dll
10/06/2021  02:52 PM           804,864 wifinetworkmanager.dll
10/06/2021  02:52 PM           132,408 wifitask.exe
12/07/2019  10:08 AM             2,404 WimBootCompress.ini
10/06/2021  02:52 PM           764,728 wimgapi.dll
10/06/2021  02:52 PM           522,064 wimserv.exe
12/24/2021  04:28 PM           102,736 win32appinventorycsp.dll
12/07/2019  10:08 AM           147,976 Win32AppSettingsProvider.dll
10/06/2021  02:52 PM           214,528 Win32CompatibilityAppraiserCSP.dll
01/15/2022  06:42 PM           596,992 win32k.sys
01/15/2022  06:42 PM         2,891,776 win32kbase.sys
01/15/2022  06:42 PM         3,813,888 win32kfull.sys
12/07/2019  10:08 AM            30,208 win32kns.sys
12/24/2021  04:28 PM           923,136 win32spl.dll
01/15/2022  06:42 PM           133,808 win32u.dll
12/07/2019  10:08 AM            28,160 Win32_DeviceGuard.dll
12/24/2021  04:28 PM           182,272 winbio.dll
12/21/2021  04:47 PM    <DIR>          WinBioDatabase
10/06/2021  02:54 PM           516,096 WinBioDataModel.dll
10/06/2021  02:54 PM            79,360 WinBioDataModelOOBE.exe
12/07/2019  10:09 AM            43,008 winbioext.dll
10/06/2021  02:58 PM    <DIR>          WinBioPlugIns
12/24/2021  04:28 PM           205,640 winbrand.dll
12/24/2021  04:28 PM           437,248 wincorlib.dll
10/06/2021  02:53 PM            44,544 wincredprovider.dll
01/15/2022  06:42 PM           216,064 wincredui.dll
10/06/2021  02:52 PM         1,682,432 WindowManagement.dll
10/06/2021  02:52 PM           657,464 WindowManagementAPI.dll
01/15/2022  06:42 PM         1,074,688 Windows.AccountsControl.dll
10/06/2021  02:52 PM         5,729,280 Windows.AI.MachineLearning.dll
10/06/2021  02:52 PM           108,544 Windows.AI.MachineLearning.Preview.dll
10/06/2021  02:52 PM           122,880 Windows.ApplicationModel.Background.SystemEventsBroker.dll
10/06/2021  02:52 PM            31,232 Windows.ApplicationModel.Background.TimeBroker.dll
10/06/2021  02:52 PM           781,824 Windows.ApplicationModel.ConversationalAgent.dll
10/06/2021  02:52 PM            73,216 windows.applicationmodel.conversationalagent.internal.proxystub.dll
10/06/2021  02:52 PM            89,088 windows.applicationmodel.conversationalagent.proxystub.dll
01/15/2022  06:42 PM           223,744 Windows.ApplicationModel.Core.dll
10/06/2021  02:52 PM           801,112 windows.applicationmodel.datatransfer.dll
10/06/2021  02:52 PM           935,376 Windows.ApplicationModel.dll
10/06/2021  02:52 PM           493,056 Windows.ApplicationModel.LockScreen.dll
10/06/2021  02:52 PM         2,318,184 Windows.ApplicationModel.Store.dll
10/06/2021  02:52 PM            68,096 Windows.ApplicationModel.Store.Preview.DOSettings.dll
10/06/2021  02:52 PM           322,048 Windows.ApplicationModel.Store.TestingFramework.dll
10/06/2021  02:52 PM           577,024 Windows.ApplicationModel.Wallet.dll
10/06/2021  02:52 PM         1,946,624 Windows.CloudStore.dll
10/06/2021  02:53 PM           155,648 Windows.CloudStore.Schema.DesktopShell.dll
10/06/2021  02:52 PM           827,904 Windows.CloudStore.Schema.Shell.dll
10/06/2021  02:53 PM           550,912 Windows.Cortana.Desktop.dll
10/06/2021  02:52 PM           355,328 Windows.Cortana.OneCore.dll
12/07/2019  10:08 AM           128,512 Windows.Cortana.ProxyStub.dll
10/06/2021  02:52 PM           534,528 Windows.Data.Activities.dll
10/06/2021  02:52 PM         6,725,120 Windows.Data.Pdf.dll
10/06/2021  02:52 PM           647,680 Windows.Devices.AllJoyn.dll
10/06/2021  02:52 PM            90,112 Windows.Devices.Background.dll
12/07/2019  10:08 AM            20,992 Windows.Devices.Background.ps.dll
10/06/2021  02:52 PM         2,314,752 Windows.Devices.Bluetooth.dll
10/06/2021  02:52 PM           100,864 Windows.Devices.Custom.dll
12/07/2019  10:08 AM            23,552 Windows.Devices.Custom.ps.dll
10/06/2021  02:52 PM           539,248 Windows.Devices.Enumeration.dll
10/06/2021  02:52 PM           190,976 Windows.Devices.Haptics.dll
01/15/2022  06:42 PM           288,768 Windows.Devices.HumanInterfaceDevice.dll
10/06/2021  02:52 PM           392,192 Windows.Devices.Lights.dll
10/06/2021  02:52 PM           596,992 Windows.Devices.LowLevel.dll
10/06/2021  02:52 PM           437,760 Windows.Devices.Midi.dll
10/06/2021  02:52 PM         2,339,840 Windows.Devices.Perception.dll
10/06/2021  02:54 PM           482,816 Windows.Devices.Picker.dll
10/06/2021  02:52 PM         2,077,696 Windows.Devices.PointOfService.dll
10/06/2021  02:52 PM            54,272 Windows.Devices.Portable.dll
10/06/2021  02:52 PM            92,160 Windows.Devices.Printers.dll
10/06/2021  02:53 PM            45,056 Windows.Devices.Printers.Extensions.dll
10/06/2021  02:52 PM           218,624 Windows.Devices.Radios.dll
10/06/2021  02:53 PM           227,328 Windows.Devices.Scanners.dll
10/06/2021  02:52 PM         1,288,144 Windows.Devices.Sensors.dll
10/06/2021  02:52 PM           155,136 Windows.Devices.SerialCommunication.dll
10/06/2021  02:52 PM           807,424 Windows.Devices.SmartCards.dll
10/06/2021  02:52 PM           567,808 Windows.Devices.SmartCards.Phone.dll
10/06/2021  02:52 PM           424,448 Windows.Devices.Usb.dll
10/06/2021  02:52 PM           301,568 Windows.Devices.WiFi.dll
10/06/2021  02:52 PM           504,832 Windows.Devices.WiFiDirect.dll
10/06/2021  02:52 PM           181,248 Windows.Energy.dll
12/24/2021  04:28 PM           377,344 Windows.FileExplorer.Common.dll
10/06/2021  02:52 PM           825,344 Windows.Gaming.Input.dll
10/06/2021  02:52 PM           388,608 Windows.Gaming.Preview.dll
10/06/2021  02:52 PM            88,064 Windows.Gaming.UI.GameBar.dll
10/06/2021  02:52 PM           463,360 Windows.Gaming.XboxLive.Storage.dll
10/06/2021  02:52 PM         1,712,128 Windows.Globalization.dll
10/06/2021  02:52 PM            62,976 Windows.Globalization.Fontgroups.dll
10/06/2021  02:52 PM           777,728 Windows.Globalization.PhoneNumberFormatting.dll
10/06/2021  02:52 PM           131,680 Windows.Graphics.Display.BrightnessOverride.dll
10/06/2021  02:52 PM           370,888 Windows.Graphics.Display.DisplayEnhancementOverride.dll
10/06/2021  02:52 PM           567,112 Windows.Graphics.dll
10/06/2021  02:52 PM         2,308,096 Windows.Graphics.Printing.3D.dll
10/06/2021  02:52 PM           834,048 Windows.Graphics.Printing.dll
10/06/2021  02:53 PM           477,696 Windows.Graphics.Printing.Workflow.dll
10/06/2021  02:53 PM            16,896 Windows.Graphics.Printing.Workflow.Native.dll
12/07/2019  10:09 AM           158,208 Windows.Help.Runtime.dll
12/24/2021  04:28 PM           752,640 windows.immersiveshell.serviceprovider.dll
10/06/2021  02:52 PM           133,632 Windows.Internal.AdaptiveCards.XamlCardRenderer.dll
10/06/2021  02:52 PM           546,304 Windows.Internal.Bluetooth.dll
10/06/2021  02:52 PM           229,376 Windows.Internal.CapturePicker.Desktop.dll
10/06/2021  02:52 PM           174,592 Windows.Internal.CapturePicker.dll
10/06/2021  02:52 PM           299,008 Windows.Internal.Devices.Sensors.dll
10/06/2021  02:54 PM           137,216 Windows.Internal.Feedback.Analog.dll
12/07/2019  10:51 AM            24,064 Windows.Internal.Feedback.Analog.ProxyStub.dll
10/06/2021  02:52 PM           257,024 Windows.Internal.Graphics.Display.DisplayColorManagement.dll
10/06/2021  02:52 PM           170,496 Windows.Internal.Graphics.Display.DisplayEnhancementManagement.dll
10/06/2021  02:52 PM         1,019,904 Windows.Internal.Management.dll
10/06/2021  02:51 PM           146,432 Windows.Internal.Management.SecureAssessment.dll
10/06/2021  02:52 PM            67,072 Windows.Internal.PlatformExtension.DevicePickerExperience.dll
10/06/2021  02:53 PM            56,832 Windows.Internal.PlatformExtension.MiracastBannerExperience.dll
10/06/2021  02:53 PM           516,608 Windows.Internal.PredictionUnit.dll
12/07/2019  10:09 AM           157,696 Windows.Internal.Security.Attestation.DeviceAttestation.dll
10/06/2021  02:53 PM            48,640 Windows.Internal.SecurityMitigationsBroker.dll
10/06/2021  02:52 PM           884,744 Windows.Internal.Shell.Broker.dll
10/06/2021  02:52 PM            90,112 windows.internal.shellcommon.AccountsControlExperience.dll
10/06/2021  02:52 PM            61,952 windows.internal.shellcommon.AppResolverModal.dll
12/24/2021  04:28 PM           136,888 Windows.Internal.ShellCommon.Broker.dll
10/06/2021  02:52 PM            41,984 windows.internal.shellcommon.FilePickerExperienceMEM.dll
10/06/2021  02:53 PM            41,472 Windows.Internal.ShellCommon.PrintExperience.dll
10/06/2021  02:52 PM           317,952 windows.internal.shellcommon.shareexperience.dll
10/06/2021  02:52 PM            59,392 windows.internal.shellcommon.TokenBrokerModal.dll
12/24/2021  04:28 PM         1,064,448 Windows.Internal.Signals.dll
10/06/2021  02:52 PM           226,816 Windows.Internal.System.UserProfile.dll
10/06/2021  02:52 PM           178,176 Windows.Internal.Taskbar.dll
12/07/2019  10:08 AM            93,696 Windows.Internal.UI.BioEnrollment.ProxyStub.dll
12/07/2019  10:08 AM           265,216 Windows.Internal.UI.Logon.ProxyStub.dll
10/06/2021  02:52 PM           363,520 Windows.Internal.UI.Shell.WindowTabManager.dll
10/06/2021  02:52 PM            71,168 Windows.Management.EnrollmentStatusTracking.ConfigProvider.dll
10/06/2021  02:52 PM           288,768 Windows.Management.InprocObjects.dll
10/06/2021  02:52 PM            34,304 Windows.Management.Provisioning.ProxyStub.dll
10/06/2021  02:51 PM           137,216 Windows.Management.SecureAssessment.CfgProvider.dll
12/07/2019  10:51 AM             6,144 Windows.Management.SecureAssessment.Diagnostics.dll
10/06/2021  02:52 PM           815,104 Windows.Management.Service.dll
10/06/2021  02:52 PM           250,704 Windows.Management.Workplace.dll
10/06/2021  02:52 PM            34,304 Windows.Management.Workplace.WorkplaceSettings.dll
10/06/2021  02:54 PM         1,351,680 Windows.Media.Audio.dll
10/06/2021  02:52 PM           919,040 Windows.Media.BackgroundMediaPlayback.dll
12/07/2019  10:08 AM            13,824 Windows.Media.BackgroundPlayback.exe
10/06/2021  02:52 PM           507,720 Windows.Media.Devices.dll
12/24/2021  04:29 PM         7,555,920 Windows.Media.dll
10/06/2021  02:54 PM         1,393,152 Windows.Media.Editing.dll
10/06/2021  02:52 PM         1,404,416 Windows.Media.FaceAnalysis.dll
10/06/2021  02:52 PM           785,920 Windows.Media.Import.dll
10/06/2021  02:52 PM           560,400 Windows.Media.MediaControl.dll
10/06/2021  02:54 PM         1,071,104 Windows.Media.MixedRealityCapture.dll
10/06/2021  02:52 PM         1,044,992 Windows.Media.Ocr.dll
10/06/2021  02:52 PM           915,968 Windows.Media.Playback.BackgroundMediaPlayer.dll
10/06/2021  02:52 PM           894,464 Windows.Media.Playback.MediaPlayer.dll
12/07/2019  10:08 AM           113,664 Windows.Media.Playback.ProxyStub.dll
01/15/2022  06:42 PM        10,344,184 Windows.Media.Protection.PlayReady.dll
10/06/2021  02:54 PM           116,736 Windows.Media.Renewal.dll
10/06/2021  02:52 PM         1,867,264 Windows.Media.Speech.dll
10/06/2021  02:52 PM           568,832 Windows.Media.Speech.UXRes.dll
10/06/2021  02:54 PM         1,135,104 Windows.Media.Streaming.dll
12/07/2019  10:51 AM           218,624 Windows.Media.Streaming.ps.dll
10/06/2021  02:53 PM         4,373,688 Windows.Mirage.dll
12/07/2019  10:51 AM            59,392 Windows.Mirage.Internal.Capture.Pipeline.ProxyStub.dll
10/06/2021  02:53 PM           867,328 Windows.Mirage.Internal.dll
10/06/2021  02:52 PM           107,008 Windows.Networking.BackgroundTransfer.BackgroundManagerPolicy.dll
10/06/2021  02:52 PM           505,856 Windows.Networking.BackgroundTransfer.ContentPrefetchTask.dll
10/06/2021  02:52 PM         1,299,968 Windows.Networking.BackgroundTransfer.dll
10/06/2021  02:52 PM           736,256 Windows.Networking.Connectivity.dll
10/06/2021  02:52 PM           937,472 Windows.Networking.dll
10/06/2021  02:52 PM           214,528 Windows.Networking.HostName.dll
10/06/2021  02:52 PM           399,872 Windows.Networking.NetworkOperators.ESim.dll
10/06/2021  02:52 PM           143,360 Windows.Networking.NetworkOperators.HotspotAuthentication.dll
10/06/2021  02:52 PM           349,184 Windows.Networking.Proximity.dll
10/06/2021  02:52 PM           117,760 Windows.Networking.ServiceDiscovery.Dnssd.dll
10/06/2021  02:52 PM           148,480 Windows.Networking.Sockets.PushEnabledApplication.dll
12/24/2021  04:28 PM           630,272 Windows.Networking.UX.EapRequestHandler.dll
10/06/2021  02:52 PM         1,523,200 Windows.Networking.Vpn.dll
12/07/2019  10:09 AM            75,776 Windows.Networking.XboxLive.ProxyStub.dll
10/06/2021  02:52 PM           588,800 Windows.Payments.dll
10/06/2021  02:52 PM         1,056,760 Windows.Perception.Stub.dll
10/06/2021  02:52 PM           269,824 Windows.Security.Authentication.Identity.Provider.dll
10/06/2021  02:52 PM           972,800 Windows.Security.Authentication.OnlineId.dll
10/06/2021  02:52 PM         1,151,488 Windows.Security.Authentication.Web.Core.dll
10/06/2021  02:52 PM           114,192 Windows.Security.Credentials.UI.CredentialPicker.dll
10/06/2021  02:52 PM           143,360 Windows.Security.Credentials.UI.UserConsentVerifier.dll
10/06/2021  02:52 PM            57,672 Windows.Security.Integrity.dll
12/24/2021  04:28 PM         1,184,568 Windows.Services.TargetedContent.dll
01/15/2022  06:42 PM           223,232 Windows.SharedPC.AccountManager.dll
10/06/2021  02:52 PM           161,792 Windows.SharedPC.CredentialProvider.dll
10/06/2021  02:52 PM           320,000 Windows.Shell.BlueLightReduction.dll
10/06/2021  02:52 PM            99,840 Windows.Shell.ServiceHostBuilder.dll
12/07/2019  10:08 AM            22,528 Windows.Shell.StartLayoutPopulationEvents.dll
01/15/2022  06:42 PM         5,858,656 Windows.StateRepository.dll
01/15/2022  06:42 PM           117,560 Windows.StateRepositoryBroker.dll
01/15/2022  06:42 PM           249,656 Windows.StateRepositoryClient.dll
01/15/2022  06:42 PM            59,440 Windows.StateRepositoryCore.dll
01/15/2022  06:42 PM         1,337,680 Windows.StateRepositoryPS.dll
01/15/2022  06:42 PM           268,800 Windows.StateRepositoryUpgrade.dll
10/06/2021  02:52 PM           390,464 Windows.Storage.ApplicationData.dll
10/06/2021  02:52 PM           182,784 Windows.Storage.Compression.dll
01/15/2022  06:42 PM         7,988,696 windows.storage.dll
10/06/2021  02:52 PM           203,264 Windows.Storage.OneCore.dll
10/06/2021  02:52 PM           791,552 Windows.Storage.Search.dll
10/06/2021  02:52 PM           356,352 Windows.System.Diagnostics.dll
10/06/2021  02:52 PM            57,344 Windows.System.Diagnostics.Telemetry.PlatformTelemetryClient.dll
10/06/2021  02:52 PM           109,056 Windows.System.Diagnostics.TraceReporting.PlatformDiagnosticActions.dll
